Customer ID,Recency,Frequency,Monetary,Churn,Churn_Prob,CLV,Segment
16875,73,6,2139.0,0,0.1335813594000417,12834.0,High Value - Low Risk
16876,39,1,136.01,0,0.510832031745614,136.01,Low Value - High Risk
16880,129,1,321.78000000000003,1,0.509796582551243,321.78000000000003,Low Value - High Risk
16883,7,18,2101.61,0,0.0017388652060240572,37828.98,High Value - Low Risk
16884,192,2,641.13,1,0.41542210579891387,1282.26,Low Value - High Risk
16885,21,1,234.19,0,0.5102848047697119,234.19,Low Value - High Risk
16886,92,1,134.0,1,0.5108432346386225,134.0,Low Value - High Risk
16887,36,2,465.84000000000003,0,0.4163719019948488,931.6800000000001,Low Value - High Risk
16888,36,3,434.2,0,0.3294568636587047,1302.6,Low Value - Low Risk
16889,33,3,947.98,0,0.326930196753591,2843.94,High Value - Low Risk
16890,112,3,285.40999999999997,1,0.3301904355971915,856.2299999999999,Low Value - Low Risk
16891,7,7,1202.77,0,0.09775354147131796,8419.39,High Value - Low Risk
16892,190,2,236.56,1,0.4176151759037675,473.12,Low Value - High Risk
16893,2,2,249.89000000000001,0,0.41754286495840237,499.78000000000003,Low Value - High Risk
16894,138,3,1306.96,1,0.32517073482406994,3920.88,High Value - Low Risk
16895,74,4,900.63,0,0.25073249565698297,3602.52,High Value - Low Risk
16896,191,1,103.95,1,0.5110107193709832,103.95,Low Value - High Risk
16898,4,3,496.26,0,0.3291511374436468,1488.78,Low Value - Low Risk
16899,14,2,424.71,0,0.4165948521686576,849.42,Low Value - High Risk
16901,365,1,204.26,1,0.5104516286213662,204.26,Low Value - High Risk
16903,16,2,678.55,0,0.41521942934289835,1357.1,Low Value - High Risk
16904,3,7,1360.31,0,0.0974440612711479,9522.17,High Value - Low Risk
16905,7,11,1923.57,0,0.023358277014104818,21159.27,High Value - Low Risk
16906,64,3,851.33,0,0.3274047414302287,2553.9900000000002,High Value - Low Risk
16907,1,5,722.0500000000001,0,0.18779688287994553,3610.2500000000005,High Value - Low Risk
16908,358,1,252.59,1,0.5101822456994327,252.59,Low Value - High Risk
16911,271,2,255.25,1,0.41751378968858965,510.5,Low Value - High Risk
16912,57,4,1904.93,0,0.24654771326482658,7619.72,High Value - Low Risk
16913,287,2,310.47,1,0.41721428273572675,620.94,Low Value - High Risk
16915,22,5,921.5,0,0.18711926977767898,4607.5,High Value - Low Risk
16916,8,3,536.04,0,0.3289552452285839,1608.12,Low Value - Low Risk
16917,268,1,1460.36,1,0.5034488337726717,1460.36,Low Value - High Risk
16918,58,10,2137.72,0,0.03343058798939836,21377.199999999997,High Value - Low Risk
16919,4,14,2515.76,0,0.007634857746042322,35220.64,High Value - Low Risk
16920,47,1,355.45,0,0.5096089026549295,355.45,Low Value - High Risk
16921,78,2,255.03,0,0.41751498306524554,510.06,Low Value - High Risk
16922,208,1,611.08,1,0.5081839112956437,611.08,Low Value - High Risk
16923,11,13,6088.05,0,0.01021750502810609,79144.65000000001,High Value - Low Risk
16925,176,1,125.65,1,0.5108897739032885,125.65,Low Value - High Risk
16926,7,5,1169.6100000000001,0,0.18627896780048753,5848.050000000001,High Value - Low Risk
16928,9,13,1199.08,0,0.011381319545977651,15588.039999999999,High Value - Low Risk
16931,5,3,629.4,0,0.3284957377988415,1888.1999999999998,High Value - Low Risk
16932,59,2,262.32,0,0.4174754394168701,524.64,Low Value - High Risk
16933,25,7,2536.07,0,0.09516182331920871,17752.49,High Value - Low Risk
16934,19,4,1152.11,0,0.24968019160852598,4608.44,High Value - Low Risk
16935,17,3,530.86,0,0.3289807502006914,1592.58,Low Value - Low Risk
16936,21,1,286.39,0,0.5099938469191851,286.39,Low Value - High Risk
16937,135,1,196.25,1,0.5104962743707525,196.25,Low Value - High Risk
16938,17,5,4283.68,0,0.17597906360406124,21418.4,High Value - Low Risk
16939,124,3,433.85,1,0.3294585882735214,1301.5500000000002,Low Value - Low Risk
16940,86,5,3377.78,0,0.17892834070926125,16888.9,High Value - Low Risk
16941,247,1,33.0,1,0.5114061518160734,33.0,Low Value - High Risk
16943,175,2,482.76,1,0.41628019499988383,965.52,Low Value - High Risk
16944,245,1,101.36,1,0.511025154711937,101.36,Low Value - High Risk
16945,29,14,4202.66,0,0.007354999761733422,58837.24,High Value - Low Risk
16946,19,5,1222.04,0,0.18610177010165074,6110.2,High Value - Low Risk
16947,98,4,548.73,1,0.2522099473806844,2194.92,High Value - Low Risk
16948,65,4,433.75,0,0.25269393944997015,1735.0,High Value - Low Risk
16950,3,8,2535.21,0,0.06749497987451582,20281.68,High Value - Low Risk
16952,77,3,628.22,0,0.328501543580372,1884.66,High Value - Low Risk
16954,15,11,3996.8,0,0.022326281994759365,43964.8,High Value - Low Risk
16955,4,4,790.74,0,0.251193249651956,3162.96,High Value - Low Risk
16958,71,1,778.49,0,0.5072506225775302,778.49,Low Value - High Risk
16960,26,5,1483.83,0,0.1852189436315949,7419.15,High Value - Low Risk
16961,24,2,560.39,0,0.4158595120476451,1120.78,Low Value - High Risk
16962,45,1,251.04,0,0.5101908852195136,251.04,Low Value - High Risk
16964,369,2,207.85000000000002,1,0.4177709304103278,415.70000000000005,Low Value - High Risk
16970,262,1,71.4,1,0.5111921351510184,71.4,Low Value - High Risk
16972,18,2,749.0,0,0.41483793169418476,1498.0,Low Value - High Risk
16973,22,1,127.0,0,0.5108822496038091,127.0,Low Value - High Risk
16974,158,2,365.5,1,0.4169158670780776,731.0,Low Value - High Risk
16975,59,3,926.12,0,0.32703749685949673,2778.36,High Value - Low Risk
16977,31,4,496.0,0,0.2524318305763746,1984.0,High Value - Low Risk
16978,302,2,424.55,1,0.4165957195348234,849.1,Low Value - High Risk
16979,19,3,1007.74,0,0.3266369564232172,3023.2200000000003,High Value - Low Risk
16980,64,1,394.37,0,0.5093919553697444,394.37,Low Value - High Risk
16983,5,5,1748.15,0,0.18433087183479074,8740.75,High Value - Low Risk
16984,40,7,5891.01,0,0.08891069234207423,41237.07,High Value - Low Risk
16985,12,13,5459.04,0,0.010360370678107482,70967.52,High Value - Low Risk
16986,81,9,3015.55,0,0.04696726336370304,27139.95,High Value - Low Risk
16987,12,4,904.6,0,0.25071586050967926,3618.4,High Value - Low Risk
16988,15,1,256.55,0,0.5101601730914875,256.55,Low Value - High Risk
16990,58,1,165.0,0,0.5106704524970854,165.0,Low Value - High Risk
16991,57,1,1041.21,0,0.5057858937551805,1041.21,Low Value - High Risk
16992,23,8,3862.19,0,0.06565577678155478,30897.52,High Value - Low Risk
16993,99,2,1950.95,1,0.40834526864131754,3901.9,High Value - Low Risk
16996,18,3,666.65,0,0.3283124890181721,1999.9499999999998,High Value - Low Risk
16998,80,1,107.0,0,0.5109937202007558,107.0,Low Value - High Risk
17000,32,2,406.3,0,0.4166946568751774,812.6,Low Value - High Risk
17001,12,8,2651.23,0,0.06733228732231265,21209.84,High Value - Low Risk
17002,79,4,1077.82,0,0.24999074705164065,4311.28,High Value - Low Risk
17003,38,4,828.21,0,0.2510360797822407,3312.84,High Value - Low Risk
17004,28,2,1012.22,0,0.41341346144210683,2024.44,High Value - High Risk
17005,106,2,622.36,1,0.4155237797838353,1244.72,Low Value - High Risk
17006,28,4,853.49,0,0.25093007844460635,3413.96,High Value - Low Risk
17007,73,1,230.17,0,0.5103072115820803,230.17,Low Value - High Risk
17008,65,1,81.36,0,0.511136623905201,81.36,Low Value - High Risk
17009,187,1,242.06,1,0.5102409385771774,242.06,Low Value - High Risk
17011,283,2,400.8,1,0.41672447492408937,801.6,Low Value - High Risk
17012,361,1,360.61,1,0.5095801400660104,360.61,Low Value - High Risk
17016,212,1,552.4,1,0.5085110314056693,552.4,Low Value - High Risk
17017,1,13,5416.35,0,0.010370138083916833,70412.55,High Value - Low Risk
17018,23,4,1367.6,0,0.24878083322387687,5470.4,High Value - Low Risk
17019,4,8,2703.03,0,0.06725976675681947,21624.24,High Value - Low Risk
17020,178,2,935.62,1,0.4138278500736555,1871.24,High Value - High Risk
17021,78,6,1182.22,0,0.13607065639295254,7093.32,High Value - Low Risk
17022,68,1,189.0,0,0.5105366839246618,189.0,Low Value - High Risk
17023,53,3,800.18,0,0.3276560273140308,2400.54,High Value - Low Risk
17025,9,4,1152.87,0,0.24967701590128327,4611.48,High Value - Low Risk
17026,5,2,54.15,0,0.41860504592511355,108.3,Low Value - High Risk
17027,82,3,433.07,0,0.3294624317173479,1299.21,Low Value - Low Risk
17028,217,3,1593.83,1,0.3237682387067257,4781.49,High Value - Low Risk
17029,18,5,1421.3,0,0.18542951707748886,7106.5,High Value - Low Risk
17031,14,4,2393.5,0,0.2445289769648523,9574.0,High Value - Low Risk
17032,183,8,2984.32,1,0.06686722161221478,23874.56,High Value - Low Risk
17033,33,1,302.65,0,0.5099032138285856,302.65,Low Value - High Risk
17034,45,2,530.9,0,0.4160193062254613,1061.8,Low Value - High Risk
17035,227,2,180.06,1,0.41792170945280455,360.12,Low Value - High Risk
17036,19,1,176.9,0,0.5106041257697415,176.9,Low Value - High Risk
17038,51,1,630.77,0,0.5080741449710764,630.77,Low Value - High Risk
17039,240,1,1954.99,1,0.5006907330136842,1954.99,High Value - High Risk
17040,186,1,13.52,1,0.511514719093005,13.52,Low Value - High Risk
17041,33,3,583.71,0,0.3287205778913575,1751.13,High Value - Low Risk
17043,11,4,858.47,0,0.2509092003617211,3433.88,High Value - Low Risk
17044,10,11,11013.82,0,0.01915361049293104,121152.01999999999,High Value - Low Risk
17045,12,2,488.24,0,0.41625049444924755,976.48,Low Value - High Risk
17046,80,4,1264.05,0,0.2492127337784822,5056.2,High Value - Low Risk
17047,67,3,1188.33,0,0.3257516313758469,3564.99,High Value - Low Risk
17048,73,4,1146.33,0,0.24970434457972757,4585.32,High Value - Low Risk
17049,11,10,4287.5,0,0.03191535686725745,42875.0,High Value - Low Risk
17050,11,5,1462.95,0,0.18528923770239275,7314.75,High Value - Low Risk
17051,82,3,465.6,0,0.329302159762962,1396.8000000000002,Low Value - Low Risk
17055,81,1,232.85,0,0.5102922737117643,232.85,Low Value - High Risk
17056,374,1,128.60000000000002,1,0.5108733319091522,128.60000000000002,Low Value - High Risk
17057,232,1,294.74,1,0.5099473041775967,294.74,Low Value - High Risk
17059,5,5,2506.54,0,0.1818011093738134,12532.7,High Value - Low Risk
17062,1,4,645.81,0,0.2518017814577448,2583.24,High Value - Low Risk
17063,43,6,2177.39,0,0.13348228676839347,13064.34,High Value - Low Risk
17065,273,2,194.7,1,0.41784227590213674,389.4,Low Value - High Risk
17066,362,1,228.34,1,0.5103174116844454,228.34,Low Value - High Risk
17067,360,3,454.53999999999996,1,0.3293566467896246,1363.62,Low Value - Low Risk
17068,4,27,4601.69,0,5.705059771125429e-05,124245.62999999999,High Value - Low Risk
17069,9,6,3084.58,0,0.13115915505252812,18507.48,High Value - Low Risk
17070,46,1,133.18,0,0.5108478049699561,133.18,Low Value - High Risk
17071,17,4,1364.68,0,0.2487930054985698,5458.72,High Value - Low Risk
17072,261,1,273.34999999999997,1,0.5100665312849312,273.34999999999997,Low Value - High Risk
17074,198,1,203.05,1,0.5104583728713703,203.05,Low Value - High Risk
17075,65,6,1402.51,0,0.13549407725590393,8415.06,High Value - Low Risk
17076,28,3,401.67,0,0.3296171739038869,1205.01,Low Value - Low Risk
17077,214,1,306.0,1,0.5098845408782859,306.0,Low Value - High Risk
17080,15,5,669.91,0,0.18797433448511103,3349.5499999999997,High Value - Low Risk
17081,31,4,660.48,0,0.2517401406220134,2641.92,High Value - Low Risk
17082,30,4,2728.18,0,0.24315257066510165,10912.72,High Value - Low Risk
17083,45,6,2644.01,0,0.13228304927038748,15864.060000000001,High Value - Low Risk
17084,32,1,2253.22,0,0.49902774502813635,2253.22,High Value - High Risk
17085,12,23,6285.27,0,0.00024490041566008626,144561.21000000002,High Value - Low Risk
17087,373,1,221.53,1,0.5103553693668883,221.53,Low Value - High Risk
17089,22,1,128.45,0,0.5108741679433204,128.45,Low Value - High Risk
17090,10,6,1105.53,0,0.13627186659058077,6633.18,High Value - Low Risk
17091,3,11,3961.44,0,0.022343504028525647,43575.840000000004,High Value - Low Risk
17092,73,7,3737.38,0,0.09287950838735914,26161.66,High Value - Low Risk
17093,228,1,235.88,1,0.5102753849780391,235.88,Low Value - High Risk
17094,59,1,100.2,0,0.5110316199552066,100.2,Low Value - High Risk
17095,66,4,1248.09,0,0.24927934647170494,4992.36,High Value - Low Risk
17096,19,7,2675.8,0,0.0948937993915732,18730.600000000002,High Value - Low Risk
17097,1,2,363.66,0,0.4169258440134814,727.32,Low Value - High Risk
17098,17,3,591.07,0,0.3286843540888596,1773.21,High Value - Low Risk
17099,169,1,582.17,1,0.50834507514695,582.17,Low Value - High Risk
17101,30,3,885.3199999999999,0,0.3272378126212876,2655.96,High Value - Low Risk
17103,358,1,424.3,1,0.5092251175982838,424.3,Low Value - High Risk
17104,59,1,474.03000000000003,0,0.5089479048408944,474.03000000000003,Low Value - High Risk
17106,25,1,481.58,0,0.5089058179626585,481.58,Low Value - High Risk
17107,33,4,5255.24,0,0.23293034900798454,21020.96,High Value - Low Risk
17108,299,1,174.95,1,0.510614994460787,174.95,Low Value - High Risk
17109,42,2,410.42,0,0.4166723208450591,820.84,Low Value - High Risk
17110,156,2,336.59999999999997,1,0.4170725778840703,673.1999999999999,Low Value - High Risk
17111,61,1,227.97,0,0.5103194739991803,227.97,Low Value - High Risk
17112,138,1,197.57,1,0.5104889170302981,197.57,Low Value - High Risk
17113,210,6,2305.59,1,0.13315189280879047,13833.54,High Value - Low Risk
17115,184,4,1923.99,1,0.24646874891927203,7695.96,High Value - Low Risk
17116,284,1,389.78,1,0.5094175410650683,389.78,Low Value - High Risk
17121,38,1,314.74,0,0.5098358238573324,314.74,Low Value - High Risk
17122,24,3,432.18,0,0.32946681721316173,1296.54,Low Value - Low Risk
17123,75,2,631.87,0,0.415472264787696,1263.74,Low Value - High Risk
17126,17,4,1026.98,0,0.25020342252206806,4107.92,High Value - Low Risk
17127,64,5,1155.03,0,0.1863282669473656,5775.15,High Value - Low Risk
17129,156,1,31.85,1,0.5114125611052244,31.85,Low Value - High Risk
17132,88,2,1220.91,0,0.41228511940875906,2441.82,High Value - High Risk
17133,110,5,9730.09,1,0.15905021792247886,48650.45,High Value - Low Risk
17134,78,1,212.1,0,0.5104079302482631,212.1,Low Value - High Risk
17135,7,4,798.03,0,0.25116266624370226,3192.12,High Value - Low Risk
17136,298,1,231.68,1,0.5102987950977093,231.68,Low Value - High Risk
17137,52,6,1099.81,0,0.13628688409132111,6598.86,High Value - Low Risk
17138,25,6,4036.77,0,0.12875780408526996,24220.62,High Value - Low Risk
17139,25,13,8915.99,0,0.009598919941088118,115907.87,High Value - Low Risk
17141,54,4,727.58,0,0.2514583255405032,2910.32,High Value - Low Risk
17142,40,3,696.25,0,0.3281669111497286,2088.75,High Value - Low Risk
17143,53,2,880.97,0,0.4141235688072767,1761.94,High Value - High Risk
17145,148,4,3120.91,1,0.2415441461262366,12483.64,High Value - Low Risk
17146,71,10,5102.86,0,0.03135821298365632,51028.6,High Value - Low Risk
17147,88,5,1485.36,0,0.1852137935833114,7426.799999999999,High Value - Low Risk
17149,87,1,143.10000000000002,0,0.5107925149864546,143.10000000000002,Low Value - High Risk
17150,12,6,1357.95,0,0.1356105405329859,8147.700000000001,High Value - Low Risk
17151,371,1,231.90000000000003,1,0.5102975688544658,231.90000000000003,Low Value - High Risk
17152,61,1,327.0,0,0.5097674859366507,327.0,Low Value - High Risk
17155,163,5,640.76,1,0.18807359880723615,3203.8,High Value - Low Risk
17156,127,1,591.87,1,0.5082910009921267,591.87,Low Value - High Risk
17157,116,17,4832.900000000001,1,0.002375806191160419,82159.3,High Value - Low Risk
17158,183,2,713.03,1,0.4150327020801333,1426.06,Low Value - High Risk
17159,113,2,560.71,1,0.41585777819623715,1121.42,Low Value - High Risk
17160,10,11,6691.13,0,0.021051485614306586,73602.43000000001,High Value - Low Risk
17161,80,1,856.01,0,0.5068184412663849,856.01,Low Value - High Risk
17163,81,2,406.68,0,0.41669259674157677,813.36,Low Value - High Risk
17165,17,5,1635.64,0,0.18470848348255348,8178.200000000001,High Value - Low Risk
17167,15,3,867.11,0,0.32732723859545687,2601.33,High Value - Low Risk
17168,134,1,400.2,1,0.509359457563805,400.2,Low Value - High Risk
17169,214,1,320.95,1,0.5098012090183335,320.95,Low Value - High Risk
17170,10,2,178.68,0,0.4179291972612629,357.36,Low Value - High Risk
17171,297,1,159.68,1,0.5107001043243943,159.68,Low Value - High Risk
17172,66,2,638.81,0,0.41543467246530963,1277.62,Low Value - High Risk
17176,162,2,596.1899999999999,1,0.415665550346926,1192.3799999999999,Low Value - High Risk
17177,141,1,119.5,1,0.5109240512050887,119.5,Low Value - High Risk
17178,367,1,432.96000000000004,1,0.5091768440726402,432.96000000000004,Low Value - High Risk
17179,18,3,795.47,0,0.3276791712200165,2386.41,High Value - Low Risk
17180,58,7,1452.8,0,0.0972627762906608,10169.6,High Value - Low Risk
17181,9,2,225.45,0,0.4176754467728899,450.9,Low Value - High Risk
17182,58,2,321.3,0,0.41715554921351283,642.6,Low Value - High Risk
17184,205,2,198.41,1,0.417822146901741,396.82,Low Value - High Risk
17185,227,3,229.46,1,0.33046649727334865,688.38,Low Value - Low Risk
17187,162,1,263.76,1,0.5101199852364636,263.76,Low Value - High Risk
17188,82,6,2118.7,0,0.13363377251192354,12712.199999999999,High Value - Low Risk
17189,196,3,569.88,1,0.3287886506825827,1709.6399999999999,High Value - Low Risk
17190,39,5,1281.83,0,0.18589985651578067,6409.15,High Value - Low Risk
17191,4,11,2726.77,0,0.022953054362198164,29994.47,High Value - Low Risk
17192,172,1,75.28,1,0.5111705103209367,75.28,Low Value - High Risk
17193,22,2,610.74,0,0.4155867270064624,1221.48,Low Value - High Risk
17194,166,1,549.88,1,0.5085250793473447,549.88,Low Value - High Risk
17195,291,1,562.98,1,0.5084520522025381,562.98,Low Value - High Risk
17196,63,1,327.75,0,0.5097633053831352,327.75,Low Value - High Risk
17198,1,2,521.66,0,0.4160693776181303,1043.32,Low Value - High Risk
17199,218,1,135.04,1,0.510837438118226,135.04,Low Value - High Risk
17200,23,4,356.71,0,0.2530185721802098,1426.84,Low Value - Low Risk
17201,159,3,853.32,1,0.3273949671063756,2559.96,High Value - Low Risk
17202,56,1,160.65,0,0.5106946978878038,160.65,Low Value - High Risk
17203,24,4,2004.01,0,0.24613741698803562,8016.04,High Value - Low Risk
17204,10,5,3940.13,0,0.17709301165006788,19700.65,High Value - Low Risk
17205,52,2,615.27,0,0.41556218701279996,1230.54,Low Value - High Risk
17207,288,1,292.62,1,0.5099591210337432,292.62,Low Value - High Risk
17208,31,1,111.15,0,0.5109705901414205,111.15,Low Value - High Risk
17209,285,3,595.6999999999999,1,0.32866156760490683,1787.1,High Value - Low Risk
17210,28,1,251.72,0,0.5101870949791951,251.72,Low Value - High Risk
17211,5,6,1729.43,0,0.13464220736230936,10376.58,High Value - Low Risk
17212,94,2,567.56,1,0.4158206634390414,1135.12,Low Value - High Risk
17213,2,7,2401.07,0,0.09542141756374085,16807.49,High Value - Low Risk
17215,100,1,186.15,1,0.5105525690219698,186.15,Low Value - High Risk
17216,190,1,63.6,1,0.5112356076207356,63.6,Low Value - High Risk
17217,255,1,96.6,1,0.5110516844797748,96.6,Low Value - High Risk
17218,4,9,2226.96,0,0.04776088924113709,20042.64,High Value - Low Risk
17219,52,1,144.9,0,0.5107824825014269,144.9,Low Value - High Risk
17220,53,7,1269.76,0,0.0976218356883895,8888.32,High Value - Low Risk
17221,227,3,642.14,1,0.32843305837698467,1926.42,High Value - Low Risk
17222,113,5,1250.86,1,0.18600442252272129,6254.299999999999,High Value - Low Risk
17223,4,2,433.99,0,0.4165445458146849,867.98,Low Value - High Risk
17224,137,1,100.86000000000001,1,0.511027941455178,100.86000000000001,Low Value - High Risk
17225,217,1,131.15,1,0.5108591193189903,131.15,Low Value - High Risk
17226,80,2,501.97999999999996,0,0.41617602895438793,1003.9599999999999,Low Value - High Risk
17227,4,7,1081.86,0,0.09799165783116935,7573.0199999999995,High Value - Low Risk
17228,3,7,1269.89,0,0.09762158025562576,8889.230000000001,High Value - Low Risk
17230,199,10,5750.08,1,0.03092267214110412,57500.8,High Value - Low Risk
17231,25,15,3940.08,0,0.00510305790809262,59101.2,High Value - Low Risk
17233,84,2,369.98,0,0.41689157569378843,739.96,Low Value - High Risk
17235,8,7,1354.82,0,0.09745483141406304,9483.74,High Value - Low Risk
17236,46,6,1013.13,0,0.13651462762498684,6078.78,High Value - Low Risk
17237,11,2,679.44,0,0.41521460922027364,1358.88,Low Value - High Risk
17238,7,17,3982.66,0,0.0024211818090512194,67705.22,High Value - Low Risk
17239,23,3,806.95,0,0.3276227624883329,2420.8500000000004,High Value - Low Risk
17240,232,1,130.6,1,0.5108621847810992,130.6,Low Value - High Risk
17241,21,12,2736.64,0,0.01590690738404098,32839.68,High Value - Low Risk
17242,92,3,1754.24,1,0.32298537666143595,5262.72,High Value - Low Risk
17243,5,44,11920.43,0,8.44561977014132e-08,524498.92,High Value - Low Risk
17244,19,4,871.14,0,0.25085608803830317,3484.56,High Value - Low Risk
17245,325,1,200.18,1,0.5104743695482998,200.18,Low Value - High Risk
17246,182,2,38.92,1,0.4186877231391955,77.84,Low Value - High Risk
17248,117,1,181.89,1,0.5105763130224109,181.89,Low Value - High Risk
17249,64,1,68.03,0,0.5112109175081034,68.03,Low Value - High Risk
17251,18,2,529.15,0,0.4160287893107516,1058.3,Low Value - High Risk
17254,37,1,198.29,0,0.5104849039335891,198.29,Low Value - High Risk
17255,26,2,490.21999999999997,0,0.41623976337792895,980.4399999999999,Low Value - High Risk
17256,117,3,258.93,1,0.33032107541644334,776.79,Low Value - Low Risk
17257,72,2,189.78,0,0.4178689703086353,379.56,Low Value - High Risk
17258,32,2,417.3,0,0.41663502260591123,834.6,Low Value - High Risk
17259,4,5,1239.11,0,0.18604410667701898,6195.549999999999,High Value - Low Risk
17260,47,1,120.95,0,0.5109159695740699,120.95,Low Value - High Risk
17261,145,1,221.59,1,0.5103550349384889,221.59,Low Value - High Risk
17262,2,7,1504.26,0,0.09716204248447577,10529.82,High Value - Low Risk
17264,60,1,268.28,0,0.5100947911191397,268.28,Low Value - High Risk
17266,135,2,205.14,1,0.41778563326826773,410.28,Low Value - High Risk
17268,81,7,970.25,0,0.09821191781383813,6791.75,High Value - Low Risk
17269,21,1,491.81,0,0.5088487914349573,491.81,Low Value - High Risk
17270,105,2,601.45,1,0.41563705426312647,1202.9,Low Value - High Risk
17271,372,1,204.3,1,0.5104514056708878,204.3,Low Value - High Risk
17273,60,1,141.12,0,0.5108035507099431,141.12,Low Value - High Risk
17274,31,1,465.4,0,0.5089960119383816,465.4,Low Value - High Risk
17275,19,1,114.1,0,0.5109541482634425,114.1,Low Value - High Risk
17276,38,1,502.49,0,0.5087892561632908,502.49,Low Value - High Risk
17278,201,1,25.2,1,0.5114496234427476,25.2,Low Value - High Risk
17280,74,1,118.86,0,0.5109276182679979,118.86,Low Value - High Risk
17281,10,6,797.85,0,0.13708164178011203,4787.1,High Value - Low Risk
17282,92,2,623.08,1,0.4155198795302425,1246.16,Low Value - High Risk
17283,14,1,188.46,0,0.5105396937342077,188.46,Low Value - High Risk
17284,25,2,1140.58,0,0.4127193380532078,2281.16,High Value - High Risk
17285,264,2,407.94,1,0.4166857657930863,815.88,Low Value - High Risk
17286,36,2,237.81,0,0.4176083949068581,475.62,Low Value - High Risk
17287,3,16,3000.5,0,0.003591793746149688,48008.0,High Value - Low Risk
17288,26,4,1050.8,0,0.25010376294919473,4203.2,High Value - Low Risk
17289,12,6,1110.78,0,0.13625808427197778,6664.68,High Value - Low Risk
17290,17,6,974.95,0,0.13661504358262797,5849.700000000001,High Value - Low Risk
17292,108,2,271.75,1,0.4174242891936307,543.5,Low Value - High Risk
17293,30,8,1896.57,0,0.06839707745150085,15172.56,High Value - Low Risk
17294,305,2,467.79,1,0.41636133263103037,935.58,Low Value - High Risk
17296,366,1,338.13,1,0.5097054463824998,338.13,Low Value - High Risk
17298,10,3,455.84,0,0.32935024210912517,1367.52,Low Value - Low Risk
17299,75,2,336.62,0,0.41707246942788856,673.24,Low Value - High Risk
17300,26,2,393.64,0,0.4167632935150942,787.28,Low Value - High Risk
17301,260,1,131.15,1,0.5108591193189903,131.15,Low Value - High Risk
17304,170,1,111.5,1,0.5109686394113754,111.5,Low Value - High Risk
17305,284,1,2135.46,1,0.4996843969688331,2135.46,High Value - High Risk
17306,29,2,1151.04,0,0.4126627894910054,2302.08,High Value - High Risk
17307,31,11,3999.89,0,0.022324777631434294,43998.79,High Value - Low Risk
17308,29,2,4511.76,0,0.3946210911447829,9023.52,High Value - Low Risk
17309,17,2,237.64,0,0.41760931712060756,475.28,Low Value - High Risk
17310,23,2,1025.1,0,0.4133437955869686,2050.2,High Value - High Risk
17311,28,4,2181.71,0,0.2454027033042204,8726.84,High Value - Low Risk
17314,29,9,2376.5099999999998,0,0.047609411788566154,21388.589999999997,High Value - Low Risk
17315,11,5,3318.35,0,0.17912316762224895,16591.75,High Value - Low Risk
17316,56,1,124.45,0,0.5108964621653498,124.45,Low Value - High Risk
17318,361,1,157.32999999999998,1,0.510713202382042,157.32999999999998,Low Value - High Risk
17319,305,1,29.099999999999998,1,0.511427887651018,29.099999999999998,Low Value - High Risk
17320,4,4,1695.15,0,0.2474179423190139,6780.6,High Value - Low Risk
17321,30,4,1008.05,0,0.25028264188118365,4032.2,High Value - Low Risk
17322,12,5,922.59,0,0.18711557177904825,4612.95,High Value - Low Risk
17323,43,5,644.52,0,0.18806079263934378,3222.6,High Value - Low Risk
17324,2,9,1311.64,0,0.04869802560256945,11804.76,High Value - Low Risk
17325,46,2,512.77,0,0.4161175540022458,1025.54,Low Value - High Risk
17326,44,2,312.35,0,0.4172040869049697,624.7,Low Value - High Risk
17327,45,2,152.35,0,0.41807206971938243,304.7,Low Value - High Risk
17328,309,1,104.7,1,0.5110065392495166,104.7,Low Value - High Risk
17329,367,3,475.42,1,0.3292537854349753,1426.26,Low Value - Low Risk
17330,180,2,59.900000000000006,1,0.4185738328011653,119.80000000000001,Low Value - High Risk
17332,164,5,838.27,1,0.1874018069866224,4191.35,High Value - Low Risk
17334,42,1,328.13,0,0.5097611872354993,328.13,Low Value - High Risk
17335,19,2,497.04,0,0.4162028014066884,994.08,Low Value - High Risk
17336,108,1,81.12,1,0.5111379615288173,81.12,Low Value - High Risk
17338,11,9,5395.79,0,0.04464719657194897,48562.11,High Value - Low Risk
17339,1,2,119.0,0,0.41825305399845986,238.0,Low Value - High Risk
17340,2,8,9935.93,0,0.057818298066581696,79487.44,High Value - Low Risk
17341,2,3,1006.53,0,0.32664289250955414,3019.59,High Value - Low Risk
17342,15,4,1227.54,0,0.24936513408825073,4910.16,High Value - Low Risk
17343,12,5,1066.3,0,0.18662850532960523,5331.5,High Value - Low Risk
17344,364,1,299.74,1,0.5099194341898515,299.74,Low Value - High Risk
17345,11,6,1066.94,0,0.1363732092320512,6401.64,High Value - Low Risk
17346,9,12,2509.84,0,0.015986290311904315,30118.08,High Value - Low Risk
17348,73,4,1285.69,0,0.24912243330720255,5142.76,High Value - Low Risk
17349,16,4,674.16,0,0.25168266862018257,2696.64,High Value - Low Risk
17350,30,3,612.381,0,0.3285794789699326,1837.143,High Value - Low Risk
17351,63,9,1401.08,0,0.04860569008684191,12609.72,High Value - Low Risk
17352,332,1,36.25,1,0.511388038587334,36.25,Low Value - High Risk
17353,127,2,1502.0,1,0.41076678386518356,3004.0,High Value - Low Risk
17354,64,3,1740.9,0,0.32305044321740617,5222.700000000001,High Value - Low Risk
17355,22,1,273.31,0,0.5100667542424552,273.31,Low Value - High Risk
